<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,D,20190222,00:00:00,1187.6500000,1198.4000000,1186.1400000,1198.4000000,386204158
RI.RTSI,D,20190225,00:00:00,1200.5900000,1210.8800000,1195.1200000,1201.5700000,546392047
RI.RTSI,D,20190226,00:00:00,1194.5700000,1195.7800000,1186.2800000,1193.0700000,472029550
RI.RTSI,D,20190227,00:00:00,1196.5700000,1199.7700000,1183.3800000,1191.0100000,490646898
RI.RTSI,D,20190228,00:00:00,1192.0900000,1192.3400000,1181.1400000,1188.2800000,601489292
RI.RTSI,D,20190301,00:00:00,1189.8400000,1194.4700000,1184.4600000,1187.3500000,429398711
RI.RTSI,D,20190304,00:00:00,1184.8900000,1190.2800000,1182.7200000,1185.8300000,371634622
RI.RTSI,D,20190305,00:00:00,1181.4700000,1185.6500000,1177.3700000,1180.1500000,448055570
RI.RTSI,D,20190306,00:00:00,1183.5500000,1193.9100000,1183.5500000,1191.5100000,509127253
RI.RTSI,D,20190307,00:00:00,1189.8100000,1190.9400000,1177.5300000,1179.5800000,466380279
RI.RTSI,D,20190311,00:00:00,1174.8300000,1179.6200000,1173.0500000,1176.7100000,493850679
RI.RTSI,D,20190312,00:00:00,1179.4500000,1188.3700000,1178.7800000,1183.3400000,437130943
RI.RTSI,D,20190313,00:00:00,1180.9700000,1189.1400000,1177.8400000,1189.1400000,668183580
RI.RTSI,D,20190314,00:00:00,1189.5800000,1193.2100000,1179.6700000,1181.9600000,510294954
RI.RTSI,D,20190315,00:00:00,1183.4600000,1196.7500000,1183.4600000,1196.7500000,399892603
RI.RTSI,D,20190318,00:00:00,1204.0500000,1218.3500000,1201.7700000,1213.3500000,503344352
RI.RTSI,D,20190319,00:00:00,1218.1700000,1223.3300000,1214.4000000,1219.7800000,488248815
RI.RTSI,D,20190320,00:00:00,1220.0500000,1227.3300000,1216.7100000,1226.2600000,550950953
RI.RTSI,D,20190321,00:00:00,1235.7900000,1243.7000000,1234.0200000,1237.6800000,766723697
RI.RTSI,D,20190322,00:00:00,1237.0000000,1240.1400000,1209.1400000,1213.4000000,485385082
RI.RTSI,D,20190325,00:00:00,1212.0700000,1229.9300000,1205.1900000,1228.3400000,705407534
RI.RTSI,D,20190326,00:00:00,1228.3200000,1236.1900000,1223.8000000,1229.9600000,616531514
RI.RTSI,D,20190327,00:00:00,1228.4500000,1229.4300000,1207.2300000,1207.2300000,600326601
RI.RTSI,D,20190328,00:00:00,1209.1600000,1212.6400000,1203.3800000,1207.3100000,472550409
RI.RTSI,D,20190329,00:00:00,1210.1100000,1220.2200000,1194.9200000,1198.1100000,668368232
RI.RTSI,D,20190401,00:00:00,1200.8100000,1217.6800000,1200.0400000,1214.2900000,536441171
RI.RTSI,D,20190402,00:00:00,1220.3100000,1222.3400000,1211.0200000,1216.2000000,508542932
RI.RTSI,D,20190403,00:00:00,1222.4300000,1232.6400000,1221.0400000,1224.3500000,724120970
RI.RTSI,D,20190404,00:00:00,1222.0700000,1224.0000000,1214.7000000,1219.9400000,522941125
RI.RTSI,D,20190405,00:00:00,1219.6000000,1229.3100000,1219.6000000,1225.8400000,557761282
RI.RTSI,D,20190408,00:00:00,1225.7400000,1240.1600000,1225.7400000,1240.1600000,591362487
RI.RTSI,D,20190409,00:00:00,1244.3200000,1252.8800000,1242.9700000,1248.3800000,858414127
RI.RTSI,D,20190410,00:00:00,1248.1600000,1263.6100000,1245.1000000,1262.4800000,998588461
RI.RTSI,D,20190411,00:00:00,1262.7800000,1266.0800000,1245.1700000,1245.1700000,819103654
RI.RTSI,D,20190412,00:00:00,1245.8400000,1260.4900000,1243.6000000,1253.4400000,683493427
RI.RTSI,D,20190415,00:00:00,1255.8300000,1260.4600000,1242.7700000,1246.9900000,462212880
RI.RTSI,D,20190416,00:00:00,1248.5600000,1258.5300000,1244.7300000,1255.4500000,725698990
RI.RTSI,D,20190417,00:00:00,1259.7500000,1269.8600000,1259.7500000,1265.5100000,614314543
RI.RTSI,D,20190418,00:00:00,1266.1600000,1266.4800000,1254.2800000,1262.2800000,462296942
RI.RTSI,D,20190419,00:00:00,1263.0500000,1265.6000000,1259.2800000,1260.8200000,134100912
RI.RTSI,D,20190422,00:00:00,1266.2200000,1276.9800000,1266.2200000,1275.5900000,328563409
RI.RTSI,D,20190423,00:00:00,1277.5300000,1284.9100000,1271.5800000,1277.7100000,590064655
RI.RTSI,D,20190424,00:00:00,1279.0900000,1279.0900000,1257.9400000,1263.9700000,537871658
RI.RTSI,D,20190425,00:00:00,1261.8200000,1263.2000000,1244.8000000,1245.9800000,749450957
RI.RTSI,D,20190426,00:00:00,1247.1800000,1248.2900000,1239.9700000,1247.0100000,672918394
RI.RTSI,D,20190429,00:00:00,1248.3000000,1255.5500000,1247.2100000,1254.9600000,459783567
RI.RTSI,D,20190430,00:00:00,1255.6300000,1255.6300000,1244.8600000,1248.3900000,652262126
RI.RTSI,D,20190502,00:00:00,1247.0900000,1249.4100000,1236.9400000,1238.0500000,402863233
RI.RTSI,D,20190503,00:00:00,1242.3800000,1250.7900000,1239.3800000,1248.3900000,455546251
RI.RTSI,D,20190506,00:00:00,1243.4400000,1245.5900000,1228.1500000,1245.5900000,398838195
RI.RTSI,D,20190507,00:00:00,1245.2300000,1247.9500000,1234.9300000,1237.8600000,552519764
RI.RTSI,D,20190508,00:00:00,1235.2000000,1239.8600000,1229.0100000,1233.0500000,485398036
RI.RTSI,D,20190510,00:00:00,1228.8200000,1229.6900000,1210.6700000,1213.7900000,498537742
RI.RTSI,D,20190513,00:00:00,1216.0000000,1221.5300000,1206.9600000,1207.5700000,524430137
RI.RTSI,D,20190514,00:00:00,1210.2700000,1243.9600000,1208.7000000,1241.5100000,1264015093
RI.RTSI,D,20190515,00:00:00,1247.2500000,1251.4100000,1239.0200000,1247.0200000,1023608816
RI.RTSI,D,20190516,00:00:00,1243.6900000,1266.6300000,1243.6300000,1261.3300000,956413240
RI.RTSI,D,20190517,00:00:00,1256.1000000,1259.3100000,1252.0200000,1254.6800000,629392187
RI.RTSI,D,20190520,00:00:00,1255.8300000,1263.7200000,1252.2900000,1256.2200000,529961706
RI.RTSI,D,20190521,00:00:00,1259.1400000,1281.1200000,1256.1000000,1279.1200000,875290388
RI.RTSI,D,20190522,00:00:00,1281.3500000,1296.8500000,1276.2000000,1292.7900000,703801885
RI.RTSI,D,20190523,00:00:00,1285.8900000,1287.1200000,1269.5000000,1275.4200000,769154846
RI.RTSI,D,20190524,00:00:00,1274.0800000,1290.8000000,1274.0800000,1279.1100000,742060493
RI.RTSI,D,20190527,00:00:00,1281.7900000,1288.1200000,1279.1200000,1288.1200000,365436642
RI.RTSI,D,20190528,00:00:00,1288.3900000,1289.6100000,1264.8600000,1271.1500000,1529845599
RI.RTSI,D,20190529,00:00:00,1267.2600000,1277.7700000,1262.1300000,1275.9200000,753065783
RI.RTSI,D,20190530,00:00:00,1285.1000000,1291.1100000,1280.6900000,1286.5200000,725051565
RI.RTSI,D,20190531,00:00:00,1277.9000000,1288.3100000,1268.2900000,1287.0900000,685108065
RI.RTSI,D,20190603,00:00:00,1280.9200000,1323.0600000,1273.6200000,1315.2200000,1498401611
RI.RTSI,D,20190604,00:00:00,1314.4000000,1321.3900000,1299.0600000,1307.5500000,1080328297
RI.RTSI,D,20190605,00:00:00,1309.9600000,1314.2900000,1300.1100000,1303.3500000,691610157
RI.RTSI,D,20190606,00:00:00,1302.5700000,1321.2300000,1301.0500000,1319.8500000,779142113
RI.RTSI,D,20190607,00:00:00,1326.7400000,1330.4100000,1320.4800000,1325.9500000,833682186
RI.RTSI,D,20190610,00:00:00,1328.9800000,1337.6300000,1326.9400000,1335.7100000,719915924
RI.RTSI,D,20190611,00:00:00,1322.7600000,1347.8300000,1322.4200000,1343.3300000,971772793
RI.RTSI,D,20190613,00:00:00,1339.9200000,1346.9800000,1332.7200000,1346.9800000,889806448
RI.RTSI,D,20190614,00:00:00,1344.5400000,1356.0600000,1341.0500000,1341.0500000,707877367
RI.RTSI,D,20190617,00:00:00,1339.7800000,1351.0400000,1336.3200000,1340.9000000,682123904
RI.RTSI,D,20190618,00:00:00,1337.8600000,1359.6300000,1334.5600000,1359.2300000,721458951
RI.RTSI,D,20190619,00:00:00,1365.0500000,1366.4900000,1353.8700000,1361.1400000,623918513
RI.RTSI,D,20190620,00:00:00,1362.5200000,1391.7200000,1362.5200000,1391.2100000,1132627813
RI.RTSI,D,20190621,00:00:00,1390.8600000,1390.8600000,1365.4800000,1375.0200000,707843624
RI.RTSI,D,20190624,00:00:00,1381.9700000,1389.5200000,1380.9200000,1387.0600000,487577700
RI.RTSI,D,20190625,00:00:00,1389.4100000,1392.9000000,1373.1500000,1380.8700000,551333370
RI.RTSI,D,20190626,00:00:00,1380.5500000,1388.9300000,1376.8900000,1386.6300000,615524233
RI.RTSI,D,20190627,00:00:00,1386.3800000,1396.1900000,1380.8800000,1388.0700000,600824742
RI.RTSI,D,20190628,00:00:00,1388.1300000,1393.6300000,1380.0600000,1380.5200000,661808290
RI.RTSI,D,20190701,00:00:00,1387.8700000,1409.7600000,1387.2300000,1401.6400000,878694126
RI.RTSI,D,20190702,00:00:00,1402.2600000,1405.4000000,1391.0800000,1398.2600000,557850247
RI.RTSI,D,20190703,00:00:00,1397.3700000,1402.4500000,1389.4700000,1401.5200000,715328071
RI.RTSI,D,20190704,00:00:00,1402.9100000,1411.5300000,1399.2200000,1411.5300000,740028213
RI.RTSI,D,20190705,00:00:00,1411.9500000,1412.9700000,1397.2900000,1398.7500000,692040578
RI.RTSI,D,20190708,00:00:00,1389.9800000,1399.5500000,1384.0500000,1399.5500000,638876176
RI.RTSI,D,20190709,00:00:00,1395.3100000,1399.1600000,1390.7000000,1394.8600000,555532024
RI.RTSI,D,20190710,00:00:00,1392.0000000,1409.4300000,1386.1500000,1407.6400000,734638250
RI.RTSI,D,20190711,00:00:00,1410.2400000,1413.8200000,1391.5500000,1398.8800000,708157981
RI.RTSI,D,20190712,00:00:00,1397.9700000,1398.5500000,1379.5000000,1387.8700000,609449669
RI.RTSI,D,20190715,00:00:00,1393.1500000,1396.6700000,1385.3000000,1386.5200000,623494004
RI.RTSI,D,20190716,00:00:00,1384.5300000,1385.1800000,1372.7600000,1382.0900000,660055677
RI.RTSI,D,20190717,00:00:00,1357.0900000,1367.0400000,1354.1100000,1361.5800000,649293550
RI.RTSI,D,20190718,00:00:00,1354.3000000,1359.4300000,1348.9500000,1349.7600000,483807065
RI.RTSI,D,20190719,00:00:00,1359.4400000,1365.8800000,1350.3300000,1350.6900000,494767261
RI.RTSI,D,20190722,00:00:00,1349.1200000,1353.4100000,1341.1700000,1341.1700000,528142040
RI.RTSI,D,20190723,00:00:00,1341.5400000,1351.0800000,1338.9400000,1345.4800000,539754507
RI.RTSI,D,20190724,00:00:00,1350.0100000,1351.3100000,1336.9400000,1339.6200000,537615474
RI.RTSI,D,20190725,00:00:00,1333.5700000,1362.3000000,1326.4800000,1346.9100000,1093406934
RI.RTSI,D,20190726,00:00:00,1343.8900000,1361.9400000,1342.5300000,1348.3000000,1163520340
RI.RTSI,D,20190729,00:00:00,1350.1100000,1355.5800000,1346.2600000,1353.6100000,541607948
RI.RTSI,D,20190730,00:00:00,1357.6800000,1358.0900000,1349.0000000,1352.8900000,614551740
RI.RTSI,D,20190731,00:00:00,1358.0700000,1364.8400000,1352.6800000,1360.0400000,727819063
RI.RTSI,D,20190801,00:00:00,1350.4600000,1352.7200000,1339.5400000,1346.4000000,636984258
RI.RTSI,D,20190802,00:00:00,1325.4800000,1325.4800000,1290.1200000,1293.1900000,989041414
RI.RTSI,D,20190805,00:00:00,1287.1100000,1295.0100000,1279.2900000,1282.2900000,768157289
RI.RTSI,D,20190806,00:00:00,1276.2200000,1300.7700000,1276.1000000,1294.5000000,729122162
RI.RTSI,D,20190807,00:00:00,1294.9400000,1306.5300000,1280.4200000,1284.9100000,747780884
RI.RTSI,D,20190808,00:00:00,1298.7700000,1308.8000000,1298.7700000,1303.8000000,608974644
RI.RTSI,D,20190809,00:00:00,1306.0500000,1307.7300000,1289.0800000,1289.4700000,499283919
RI.RTSI,D,20190812,00:00:00,1296.6900000,1302.0400000,1287.4700000,1294.1200000,434545430
RI.RTSI,D,20190813,00:00:00,1294.9500000,1306.4600000,1277.6800000,1297.8500000,698087185
RI.RTSI,D,20190814,00:00:00,1302.8800000,1304.4700000,1255.7900000,1259.6800000,710726659
RI.RTSI,D,20190815,00:00:00,1260.7600000,1268.6100000,1241.1200000,1250.1300000,720143112
RI.RTSI,D,20190816,00:00:00,1257.3000000,1261.0900000,1239.8100000,1239.8100000,523405423
RI.RTSI,D,20190819,00:00:00,1245.3900000,1253.3400000,1233.1900000,1247.5300000,620752231
RI.RTSI,D,20190820,00:00:00,1248.3900000,1265.2200000,1245.8500000,1264.5900000,628296792
RI.RTSI,D,20190821,00:00:00,1267.5400000,1281.8000000,1262.7400000,1280.1900000,542367808
RI.RTSI,D,20190822,00:00:00,1280.9800000,1288.2800000,1276.1700000,1282.6300000,577293610
RI.RTSI,D,20190823,00:00:00,1286.4500000,1288.4900000,1267.6200000,1268.4500000,595346131
RI.RTSI,D,20190826,00:00:00,1265.4000000,1276.2400000,1260.4500000,1268.2500000,380689141
RI.RTSI,D,20190827,00:00:00,1269.3500000,1269.9800000,1248.3200000,1258.6000000,1028578275
RI.RTSI,D,20190828,00:00:00,1260.4500000,1267.4100000,1250.8700000,1266.7100000,654565429
RI.RTSI,D,20190829,00:00:00,1264.8000000,1284.9400000,1261.9700000,1284.9400000,706929245
RI.RTSI,D,20190830,00:00:00,1285.5400000,1297.6800000,1284.8500000,1293.3200000,820237104
RI.RTSI,D,20190902,00:00:00,1293.9000000,1310.6300000,1292.8600000,1309.2200000,674062004
RI.RTSI,D,20190903,00:00:00,1306.7600000,1307.2800000,1297.7400000,1303.4900000,1031094203
RI.RTSI,D,20190904,00:00:00,1315.1000000,1332.7300000,1315.1000000,1330.7700000,1024354377
RI.RTSI,D,20190905,00:00:00,1332.3600000,1344.7500000,1332.3600000,1337.9200000,937324160
RI.RTSI,D,20190906,00:00:00,1334.5700000,1342.5000000,1328.0200000,1340.5200000,625760906
RI.RTSI,D,20190909,00:00:00,1343.1600000,1349.9000000,1336.7300000,1340.1400000,459598211
RI.RTSI,D,20190910,00:00:00,1338.6500000,1343.9500000,1330.3800000,1343.9500000,708029416
RI.RTSI,D,20190911,00:00:00,1342.5500000,1358.6700000,1339.1100000,1354.6800000,733557383
RI.RTSI,D,20190912,00:00:00,1354.5600000,1364.7600000,1349.5900000,1361.0500000,872504001
RI.RTSI,D,20190913,00:00:00,1360.9700000,1370.7700000,1359.4600000,1368.9300000,597165913
RI.RTSI,D,20190916,00:00:00,1376.2100000,1396.2500000,1375.5700000,1396.0900000,1017109548
RI.RTSI,D,20190917,00:00:00,1393.3000000,1399.3600000,1374.4000000,1381.5000000,966156795
RI.RTSI,D,20190918,00:00:00,1379.6700000,1382.4700000,1375.2000000,1382.1600000,586408771
RI.RTSI,D,20190919,00:00:00,1382.3000000,1386.9900000,1373.1500000,1378.0600000,771875888
RI.RTSI,D,20190920,00:00:00,1376.3400000,1379.4100000,1368.4300000,1377.3800000,480986299
RI.RTSI,D,20190923,00:00:00,1374.3600000,1375.3200000,1363.6900000,1373.4900000,527429813
RI.RTSI,D,20190924,00:00:00,1374.4100000,1379.4200000,1355.8800000,1358.8000000,626639896
RI.RTSI,D,20190925,00:00:00,1353.3900000,1354.0100000,1340.1900000,1354.0100000,608198519
RI.RTSI,D,20190926,00:00:00,1353.4700000,1363.2000000,1350.0500000,1359.5900000,578839036
RI.RTSI,D,20190927,00:00:00,1360.5800000,1360.5800000,1347.6900000,1347.7200000,364497378
RI.RTSI,D,20190930,00:00:00,1343.3300000,1348.0200000,1331.9500000,1333.9100000,536678202
RI.RTSI,D,20191001,00:00:00,1335.6400000,1346.7000000,1328.8400000,1329.3700000,586839751
RI.RTSI,D,20191002,00:00:00,1330.6900000,1331.5000000,1311.0300000,1313.7500000,667886226
RI.RTSI,D,20191003,00:00:00,1313.9700000,1317.6600000,1300.4500000,1307.0100000,664222319
RI.RTSI,D,20191004,00:00:00,1309.7300000,1319.8800000,1309.1500000,1311.6500000,521000111
RI.RTSI,D,20191007,00:00:00,1313.9000000,1322.2600000,1305.0500000,1320.2500000,514785321
RI.RTSI,D,20191008,00:00:00,1319.1400000,1324.7600000,1303.6400000,1306.3900000,504845326
RI.RTSI,D,20191009,00:00:00,1306.8100000,1321.8300000,1306.2600000,1317.4800000,551216265
RI.RTSI,D,20191010,00:00:00,1315.3400000,1330.9200000,1310.3900000,1330.9200000,491464443
RI.RTSI,D,20191011,00:00:00,1330.9700000,1341.7000000,1328.4100000,1329.6300000,759016969
RI.RTSI,D,20191014,00:00:00,1329.5700000,1332.2800000,1319.3100000,1321.1300000,567382772
RI.RTSI,D,20191015,00:00:00,1321.2400000,1331.7800000,1318.3500000,1331.0300000,658463197
RI.RTSI,D,20191016,00:00:00,1330.5700000,1348.1800000,1329.7300000,1347.4300000,885799807
RI.RTSI,D,20191017,00:00:00,1348.4700000,1356.2900000,1346.7600000,1353.4900000,702906086
RI.RTSI,D,20191018,00:00:00,1350.1900000,1358.6300000,1349.1500000,1355.2700000,583793703
RI.RTSI,D,20191021,00:00:00,1363.4300000,1369.0600000,1358.1700000,1365.1400000,677398733
RI.RTSI,D,20191022,00:00:00,1367.6700000,1387.6800000,1366.7300000,1387.6800000,869421930
RI.RTSI,D,20191023,00:00:00,1382.8300000,1392.4700000,1377.9600000,1392.4700000,956794036
RI.RTSI,D,20191024,00:00:00,1390.6800000,1413.6300000,1390.5400000,1413.6300000,1177368188
RI.RTSI,D,20191025,00:00:00,1414.1500000,1423.1400000,1402.5600000,1421.2000000,1200362976
RI.RTSI,D,20191028,00:00:00,1420.3100000,1432.2600000,1408.9700000,1411.9200000,1135647546
RI.RTSI,D,20191029,00:00:00,1412.4500000,1424.0500000,1405.0000000,1424.0500000,1094957262
RI.RTSI,D,20191030,00:00:00,1419.8100000,1437.0100000,1416.4300000,1431.9000000,1139993105
RI.RTSI,D,20191031,00:00:00,1439.2100000,1451.2600000,1417.4900000,1422.9200000,1170173993
RI.RTSI,D,20191101,00:00:00,1422.2600000,1455.4400000,1419.9100000,1455.4400000,880970090
RI.RTSI,D,20191105,00:00:00,1463.3100000,1473.7400000,1454.9800000,1460.5000000,915297934
RI.RTSI,D,20191106,00:00:00,1463.4600000,1471.3800000,1453.0300000,1471.3800000,872579296
RI.RTSI,D,20191107,00:00:00,1468.6000000,1487.8200000,1463.2900000,1487.0300000,1038478528
RI.RTSI,D,20191108,00:00:00,1486.5600000,1486.5600000,1457.3900000,1468.1700000,801619211
RI.RTSI,D,20191111,00:00:00,1464.3200000,1466.1200000,1455.7900000,1460.8400000,818403672
RI.RTSI,D,20191112,00:00:00,1461.3700000,1471.1900000,1447.8300000,1449.3500000,977268889
RI.RTSI,D,20191113,00:00:00,1443.1900000,1443.1900000,1430.9100000,1437.8500000,887507044
RI.RTSI,D,20191114,00:00:00,1438.6700000,1448.5400000,1425.4400000,1436.9800000,1149764380
RI.RTSI,D,20191115,00:00:00,1440.2900000,1450.8400000,1435.5400000,1449.4200000,886922856
RI.RTSI,D,20191118,00:00:00,1456.1700000,1461.2000000,1436.7400000,1443.0200000,901625468
RI.RTSI,D,20191119,00:00:00,1445.1600000,1456.0100000,1441.9900000,1451.6400000,824361808
RI.RTSI,D,20191120,00:00:00,1449.0800000,1452.4000000,1433.0000000,1448.4000000,1264687731
RI.RTSI,D,20191121,00:00:00,1449.8000000,1456.6200000,1445.0100000,1454.7400000,1334758518
RI.RTSI,D,20191122,00:00:00,1453.4200000,1468.4000000,1451.5000000,1455.4200000,876031941
RI.RTSI,D,20191125,00:00:00,1456.7200000,1462.5100000,1450.9200000,1454.6300000,612858238
RI.RTSI,D,20191126,00:00:00,1455.8400000,1458.8800000,1437.8900000,1440.9500000,1362370192
RI.RTSI,D,20191127,00:00:00,1444.4100000,1450.3400000,1437.9200000,1441.0800000,652340812
RI.RTSI,D,20191128,00:00:00,1441.2500000,1442.4700000,1431.3500000,1439.1800000,513480748
RI.RTSI,D,20191129,00:00:00,1438.4700000,1441.0200000,1428.0300000,1438.4500000,686291677
RI.RTSI,D,20191202,00:00:00,1438.8100000,1448.9800000,1432.2400000,1432.8100000,875922304
RI.RTSI,D,20191203,00:00:00,1432.1300000,1435.8100000,1414.0600000,1414.0600000,871780139
RI.RTSI,D,20191204,00:00:00,1417.9100000,1433.5600000,1410.6100000,1430.0300000,726529082
RI.RTSI,D,20191205,00:00:00,1430.4400000,1434.1600000,1421.3500000,1430.3900000,702590826
RI.RTSI,D,20191206,00:00:00,1433.8900000,1448.6500000,1431.4700000,1448.3400000,684032728
RI.RTSI,D,20191209,00:00:00,1448.8200000,1458.9000000,1445.5500000,1456.7900000,652676535
RI.RTSI,D,20191210,00:00:00,1458.0800000,1460.9200000,1446.1400000,1454.2300000,691564743
RI.RTSI,D,20191211,00:00:00,1454.7500000,1466.7000000,1453.5800000,1463.1500000,768011384
RI.RTSI,D,20191212,00:00:00,1476.9000000,1502.8100000,1476.3300000,1496.9600000,1215000654
RI.RTSI,D,20191213,00:00:00,1499.3600000,1515.1400000,1496.9400000,1501.4200000,924882104
RI.RTSI,D,20191216,00:00:00,1504.0400000,1520.7000000,1502.7900000,1517.1600000,771249571
RI.RTSI,D,20191217,00:00:00,1519.7900000,1521.7700000,1512.8000000,1520.6000000,839835358
RI.RTSI,D,20191218,00:00:00,1520.1800000,1524.6200000,1511.6600000,1522.5100000,964293290
RI.RTSI,D,20191219,00:00:00,1514.4000000,1526.4800000,1511.0600000,1519.4900000,1075359401
RI.RTSI,D,20191220,00:00:00,1522.1000000,1530.8600000,1519.0200000,1523.7700000,1021765029
RI.RTSI,D,20191223,00:00:00,1522.8500000,1535.0000000,1522.0400000,1535.0000000,733868910
RI.RTSI,D,20191224,00:00:00,1535.3500000,1541.8700000,1534.9900000,1540.4600000,532641371
RI.RTSI,D,20191225,00:00:00,1541.5900000,1549.8800000,1541.3100000,1544.1200000,297767930
RI.RTSI,D,20191226,00:00:00,1541.0500000,1546.5000000,1533.7600000,1534.8500000,369643573
RI.RTSI,D,20191227,00:00:00,1533.8100000,1552.7300000,1533.8100000,1549.4000000,596625694
RI.RTSI,D,20191230,00:00:00,1549.5900000,1558.2400000,1545.3000000,1548.9200000,600152934
RI.RTSI,D,20200103,00:00:00,1554.7200000,1567.8600000,1553.8000000,1564.1800000,718378860
RI.RTSI,D,20200106,00:00:00,1560.3600000,1568.3500000,1549.5200000,1568.3500000,632735957
RI.RTSI,D,20200108,00:00:00,1567.7200000,1590.2100000,1563.1800000,1589.0800000,859750392
RI.RTSI,D,20200109,00:00:00,1597.2400000,1607.2800000,1590.7700000,1601.7400000,957117917
RI.RTSI,D,20200110,00:00:00,1602.4000000,1614.6900000,1594.0100000,1614.6900000,738153089
RI.RTSI,D,20200113,00:00:00,1612.3800000,1620.1700000,1608.5300000,1619.7300000,878898642
RI.RTSI,D,20200114,00:00:00,1623.4400000,1625.6100000,1602.0300000,1604.9600000,1235017102
RI.RTSI,D,20200115,00:00:00,1602.3600000,1615.6400000,1588.7300000,1602.2900000,1236024504
RI.RTSI,D,20200116,00:00:00,1610.9200000,1618.1000000,1608.6400000,1612.7200000,1129836846
RI.RTSI,D,20200117,00:00:00,1615.1500000,1641.8200000,1614.9000000,1637.7500000,1278922474
RI.RTSI,D,20200120,00:00:00,1641.2500000,1651.8200000,1641.2500000,1646.6000000,1012294333
RI.RTSI,D,20200121,00:00:00,1642.1200000,1642.5000000,1622.5800000,1634.3200000,1051866197
RI.RTSI,D,20200122,00:00:00,1635.6400000,1643.1900000,1612.8700000,1612.8700000,1282181406
RI.RTSI,D,20200123,00:00:00,1608.5800000,1614.9800000,1593.8100000,1596.1100000,1305848211
RI.RTSI,D,20200124,00:00:00,1603.9300000,1614.6800000,1597.1600000,1599.8200000,976036211
RI.RTSI,D,20200127,00:00:00,1584.9700000,1584.9700000,1541.9000000,1541.9000000,1414063423
RI.RTSI,D,20200128,00:00:00,1549.8300000,1572.7300000,1531.6000000,1572.2300000,1202536563
RI.RTSI,D,20200129,00:00:00,1580.2500000,1584.2600000,1563.8900000,1570.6500000,1052203915
RI.RTSI,D,20200130,00:00:00,1563.6200000,1565.7800000,1544.5500000,1544.5500000,1051418471
RI.RTSI,D,20200131,00:00:00,1559.9800000,1568.8200000,1517.0700000,1517.0700000,1282874724
RI.RTSI,D,20200203,00:00:00,1509.2000000,1530.8600000,1507.3000000,1521.1600000,1312645665
RI.RTSI,D,20200204,00:00:00,1523.9100000,1550.2200000,1523.8400000,1547.1900000,1328821693
RI.RTSI,D,20200205,00:00:00,1550.1800000,1579.6000000,1538.2300000,1560.4800000,1424271355
RI.RTSI,D,20200206,00:00:00,1569.3300000,1579.0900000,1533.8300000,1539.4200000,1077392750
RI.RTSI,D,20200207,00:00:00,1542.1100000,1547.9700000,1506.2500000,1518.2300000,1133930456
RI.RTSI,D,20200210,00:00:00,1517.6800000,1530.0400000,1495.2000000,1503.9500000,1029706450
RI.RTSI,D,20200211,00:00:00,1509.1600000,1548.2700000,1509.1600000,1539.5600000,1444519941
RI.RTSI,D,20200212,00:00:00,1542.8100000,1557.9300000,1541.1400000,1557.4400000,1328068387
RI.RTSI,D,20200213,00:00:00,1553.3200000,1554.2000000,1530.7900000,1543.5000000,1001347433
RI.RTSI,D,20200214,00:00:00,1541.2800000,1550.1200000,1528.2200000,1534.8900000,808635080
RI.RTSI,D,20200217,00:00:00,1535.1600000,1546.8700000,1535.1600000,1543.2500000,569383453
RI.RTSI,D,20200218,00:00:00,1540.6000000,1540.9500000,1510.8200000,1515.5400000,897583972
RI.RTSI,D,20200219,00:00:00,1525.0100000,1544.6200000,1525.0100000,1542.0800000,870822792
RI.RTSI,D,20200220,00:00:00,1546.3500000,1552.0400000,1535.8100000,1535.8100000,878880561
RI.RTSI,D,20200221,00:00:00,1525.8800000,1531.6200000,1515.4500000,1524.7100000,744745045
RI.RTSI,D,20200225,00:00:00,1504.0600000,1506.8500000,1445.7600000,1446.1100000,1328625086
RI.RTSI,D,20200226,00:00:00,1442.8700000,1464.3400000,1419.2600000,1461.2200000,1646194338
RI.RTSI,D,20200227,00:00:00,1438.2800000,1444.0500000,1381.0200000,1386.2000000,1551719981
RI.RTSI,D,20200228,00:00:00,1359.9300000,1362.4300000,1279.7400000,1299.6900000,2543144937
RI.RTSI,D,20200302,00:00:00,1332.7400000,1368.6300000,1275.1700000,1303.4700000,2033861906
RI.RTSI,D,20200303,00:00:00,1336.1000000,1360.2800000,1320.5100000,1358.0300000,1631414153
RI.RTSI,D,20200304,00:00:00,1336.3000000,1364.5500000,1326.9000000,1348.1900000,1248639026
RI.RTSI,D,20200305,00:00:00,1356.0000000,1363.7300000,1319.1500000,1323.8200000,1159563508
RI.RTSI,D,20200306,00:00:00,1290.8900000,1300.6100000,1238.5300000,1257.9600000,1973275122
RI.RTSI,D,20200310,00:00:00,1149.8100000,1182.0800000,1055.3100000,1094.1800000,3457193640
RI.RTSI,D,20200311,00:00:00,1117.8500000,1130.6200000,1076.5400000,1086.1800000,1868927853
RI.RTSI,D,20200312,00:00:00,1042.2000000,1042.2000000,953.6400000,966.4000000,2322626666
RI.RTSI,D,20200313,00:00:00,958.2900000,1055.4900000,957.1900000,991.6900000,2418880995
RI.RTSI,D,20200316,00:00:00,996.5300000,998.3300000,910.6600000,966.9300000,1851196152
RI.RTSI,D,20200317,00:00:00,955.1200000,985.2400000,909.9200000,934.6600000,1779442608
